"","ID","Station","River","Country","Continent","Lat","Lon","Alt","N.Years","V.Qual","Year","LQ","MQ","HQ","Catchment.size","Summer.mean","Winter.mean"
"1315",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1904,0.54,26.11,322.81,27454,11.54,0.74
"1316",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1905,0.28,1.48,3.68,27454,2.34,0.84
"1317",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1906,0.23,3.46,30.86,27454,6.62,0.63
"1318",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1907,0.31,7.63,62.01,27454,13.05,0.37
"1319",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1908,0.17,2.52,18.24,27454,4.3,0.28
"1320",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1909,0.01,3.88,30.86,27454,4.11,0.17
"1321",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1910,0.01,1.14,5.86,27454,0.66,0.01
"1322",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1911,0.01,2.6,21.07,27454,1.77,0.03
"1323",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1912,0.01,4.09,33.98,27454,3.25,0.14
"1324",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1913,0.01,2.7,30.58,27454,1.18,0.05
"1325",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1914,0,3.27,30.58,27454,2.95,0.05
"1326",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1915,0.01,0.25,1.16,27454,0.45,0.02
"1327",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1916,0.01,9.8,118.93,27454,5.61,0.18
"1328",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1917,0,4.36,35.96,27454,1.77,0.14
"1329",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1918,0.03,1.62,22.37,27454,0.31,0.21
"1330",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1919,0.01,3.46,52.67,27454,0.42,0.17
"1331",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1920,0.01,5.45,72.49,27454,1.59,0.06
"1332",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1921,0.01,1.93,22.37,27454,4.6,0.14
"1333",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1922,0.02,5,72.77,27454,1.81,0.23
"1334",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1923,0.01,9.33,97.98,27454,9.26,0.13
"1335",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1924,0.02,2.32,19.54,27454,2.27,0.34
"1336",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1925,0.17,7.94,97.69,27454,2.3,0.64
"1337",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1926,0.26,1.54,5.49,27454,2.96,0.48
"1338",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1927,0.26,13.73,110.44,27454,12.28,0.45
"1339",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1928,0.28,8.36,83.25,27454,10.3,0.3
"1340",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1929,0.03,1.16,11.24,27454,1.86,0.1
"1341",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1930,0,2.32,26.05,27454,0.58,0.48
"1342",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1931,0.01,0.04,0.23,27454,0.01,0.01
"1343",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1932,0,0.22,6.51,27454,0.16,0.01
"1344",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1933,0,2.42,29.45,27454,3.51,0.04
"1345",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1934,0,0.77,9.29,27454,0.02,0.03
"1346",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1935,0,0.25,12.12,27454,0.21,0
"1347",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1936,0,0.69,9.23,27454,1.89,0
"1348",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1937,0,0.04,5.21,27454,0,0
"1349",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1938,0,0.57,11.52,27454,0.35,0.04
"1350",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1939,0,1.51,39.64,27454,0.06,0.02
"1351",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1940,0,0.45,7.93,27454,0.86,0.01
"1352",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1941,0,0.48,13.22,27454,0.2,0.02
"1353",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1942,0,0.22,15.57,27454,0.04,0
"1354",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1943,0,8.96,69.38,27454,8.15,0.15
"1355",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1944,0.23,3.38,37.66,27454,4.4,3.49
"1356",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1945,0,0.78,12.04,27454,0.17,1.54
"1357",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1946,0,1.06,6.88,27454,0.16,0.76
"1358",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1947,0.01,5.78,38.23,27454,6.96,0.14
"1359",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1948,0.06,9.5,75.89,27454,6.79,0.24
"1360",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1949,0.03,4.42,62.3,27454,0.99,1.03
"1361",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1950,0.25,5.21,37.94,27454,3.07,1.7
"1362",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1951,0.28,9.6,64.56,27454,3.68,2.93
"1363",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1952,0.08,2.16,30.3,27454,0.42,1.82
"1364",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1953,0.2,7.21,65.69,27454,22.41,1.47
"1365",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1954,0.19,3.55,12.83,27454,4.91,2.85
"1366",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1955,0.71,11.42,62.58,27454,11.54,1.21
"1367",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1956,0.51,8.19,54.65,27454,7,0.99
"1368",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1957,0.06,1.6,5.66,27454,1.86,0.97
"1369",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1958,0.54,1.31,17.56,27454,0.68,0.76
"1370",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1959,0.13,0.96,9.09,27454,0.7,0.58
"1371",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1960,0.11,2.84,28.03,27454,1.27,0.33
"1372",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1961,0.02,0.68,5.46,27454,0.86,0.3
"1373",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1962,0,0.19,5.8,27454,0.08,0.1
"1374",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1963,0,0.59,23.36,27454,1.8,0
"1375",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1964,0,0.56,10.48,27454,0.48,0.03
"1376",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1965,0,2.88,33.98,27454,7.54,0.44
"1377",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1966,0.01,2.35,14.81,27454,0.83,0.76
"1378",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1967,0,1.45,14.72,27454,2.18,0.18
"1379",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1968,0,0.53,4.73,27454,1.46,0.03
"1380",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1969,0.01,14.2,163.1,27454,6.22,0.6
"1381",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1970,0.17,10.94,92.88,27454,12.34,1.75
"1382",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1971,1.13,4.96,30.86,27454,6.3,1.64
"1383",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1972,1.42,9.87,67.11,27454,8.25,1.86
"1384",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1973,0.01,0.99,19.91,27454,1.13,1.04
"1385",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1974,0.05,15.15,99.68,27454,8.04,0.92
"1386",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1975,0.57,20.88,160.27,27454,17.73,2.13
"1387",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1976,0.51,30.45,262.21,27454,17.69,4.53
"1388",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1977,0.01,0.56,9.23,27454,0.16,0.44
"1389",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1978,0.01,2.73,29.73,27454,5.21,0.53
"1390",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1979,0.23,19.14,167.64,27454,9.36,2.57
"1391",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1980,0.04,0.64,15.6,27454,0.42,0.22
"1392",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1981,0.01,0.51,16.99,27454,0.31,1.14
"1393",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1982,0.07,6.61,84.95,27454,3.72,0.46
"1394",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1983,0.19,6.43,53.24,27454,1.77,1.43
"1395",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1984,0,0.92,9.63,27454,0.59,0.5
"1396",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1985,0.04,1.62,10.39,27454,1.04,0.59
"1397",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1986,0.1,1.5,11.61,27454,1.73,1.03
"1398",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1987,0.02,1.74,24.35,27454,0.41,0.41
"1399",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1988,0,0.19,2.32,27454,0.43,0.03
"1400",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1989,0,0.32,9.01,27454,0.21,0.01
"1401",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1990,0,0.61,7.53,27454,0.75,0.01
"1402",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1991,0,0.26,8.15,27454,0,0
"1403",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1992,0,0.46,12.74,27454,0.03,0
"1404",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1993,0,0.66,24.27,27454,1.71,0.03
"1405",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1994,0,0.86,25.48,27454,0.2,0.04
"1406",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1995,0.02,4.55,48.14,27454,4.52,0.45
"1407",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1996,0.1,7.56,62.58,27454,1.39,0.22
"1408",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1997,0.08,9.6,56.63,27454,1.13,5.12
"1409",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1998,0.1,0.96,20.39,27454,1.4,0.85
"1410",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",1999,0.1,15.73,75.61,27454,13.77,0.61
"1411",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2000,0.08,0.72,4.67,27454,0.84,1.05
"1412",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2001,0.12,9.81,58.33,27454,3.71,1.78
"1413",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2002,0,0.38,3.91,27454,0.43,0.12
"1414",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2003,0,1,9.91,27454,0.24,0.05
"1415",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2004,0.03,1.63,9.2,27454,3.26,0.11
"1416",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2005,0.05,4.56,50.69,27454,8.72,0.13
"1417",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2006,0,0.42,4.02,27454,0.13,0.15
"1418",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2007,0,1.27,13.79,27454,0.19,0.03
"1419",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2008,0,0.67,12.32,27454,0.1,0.01
"1420",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2009,0.02,2.86,92.31,27454,2.21,0.05
"1421",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2010,0.07,4.78,48.14,27454,6.01,1.68
"1422",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2011,3.03,77.49,750.4,27454,189.21,9.46
"1423",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2012,0.07,2.05,12.32,27454,2.33,2.39
"1424",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2013,1.56,16.14,107.89,27454,26.74,4.08
"1425",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2014,0.74,12.15,58.33,27454,19.79,4.11
"1426",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2015,0.29,8.54,56.92,27454,3.34,2.84
"1427",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2016,0.16,0.98,5.38,27454,0.5,1.98
"1428",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2017,0.19,7.37,64.56,27454,1.48,3.68
"1429",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2018,0.06,1.08,48.7,27454,1.19,0.45
"1430",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2019,0.18,3.06,27.69,27454,1.15,1.55
"1431",4113402,"ABOVE MINOT, ND","SOURIS RIVER","US","North&CentralAmerica",48.2458,-101.3713,471.14,119,"A",2020,0.02,0.76,14.72,27454,0.61,0.93
"1432",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1931,49.84,99.21,271.27,35224,583.75,173.53
"1433",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1932,116.38,348.46,1042.06,35224,299.27,460.36
"1434",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1933,80.42,367.14,1271.42,35224,156.96,629.46
"1435",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1934,96.84,281.38,1313.9,35224,321.92,177.44
"1436",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1935,81.84,207.89,580.49,35224,156.04,182.5
"1437",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1936,105.34,584.45,5040.39,35224,186.72,921.82
"1438",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1937,110.44,432.21,1353.54,35224,219.53,590.73
"1439",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1938,70.51,253.72,1925.54,35224,340.2,165.98
"1440",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1939,78.15,318.44,2775.05,35224,177.96,241.95
"1441",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1940,82.97,288.88,999.58,35224,291.56,345.25
"1442",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1941,63.71,219.19,778.71,35224,242.77,256.8
"1443",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1942,94.58,419.9,2455.07,35224,208.1,545.33
"1444",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1943,77.31,388.09,2013.32,35224,248.72,553.3
"1445",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1944,106.75,492.09,3171.48,35224,180.05,347.41
"1446",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1945,88.63,257.27,996.75,35224,178,278.6
"1447",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1946,103.64,422.08,2010.49,35224,250.12,681.57
"1448",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1947,101.94,537.36,2010.49,35224,245.51,727.85
"1449",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1948,105.62,696.75,3341.38,35224,259.17,1240.24
"1450",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1949,142.72,470.64,1463.98,35224,324.6,663.91
"1451",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1950,88.35,213.21,662.61,35224,155.39,202.62
"1452",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1951,65.69,225.51,821.19,35224,138.29,300.63
"1453",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1952,78.15,353.04,2021.82,35224,153.37,336.42
"1454",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1953,80.7,443.35,1888.73,35224,191.71,498.06
"1455",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1954,40.49,190.71,1121.34,35224,81.95,374.58
"1456",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1955,77.87,185.8,605.98,35224,132.98,196.91
"1457",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1956,71.36,251.5,889.15,35224,133.56,240.06
"1458",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1957,88.06,383.95,1039.23,35224,285.68,490.73
"1459",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1958,73.06,410.37,1520.61,35224,226.49,432.81
"1460",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1959,99.11,394.34,1254.43,35224,268.69,396.32
"1461",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1960,79.29,451.52,2537.18,35224,162.65,619.71
"1462",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1961,67.96,401.79,2304.99,35224,236.87,201.5
"1463",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1962,79.29,403.31,1520.61,35224,147.68,440.81
"1464",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1963,82.12,392.86,1520.61,35224,443.77,516.31
"1465",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1964,138.19,776.51,2237.03,35224,445.13,931.97
"1466",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1965,113.55,478.54,1868.91,35224,256.03,685.51
"1467",4148720,"DOCTORTOWN, GA.","ALTAMAHA RIVER","US","North&CentralAmerica",31.6547,-81.8279,7.46,91,"A",1966,111.85,547.41,3086.53,35224,458.07,531.65
